PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1631097,Bennedict,Mathurin,Bennedict Mathurin,2002-06-19T00:00:00,Arizona,Canada,Arizona/Canada,6-5,210,1,00,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,bennedict_mathurin,2022.0,2023.0,N,Y,Y,2022,1,6,N
202083,Wesley,Matthews,Wesley Matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,6-5,220,14,32,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,wesley_matthews,2009.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1630178,Tyrese,Maxey,Tyrese Maxey,2000-11-04T00:00:00,Kentucky,USA,Kentucky/USA,6-2,200,3,0,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tyrese_maxey,2020.0,2023.0,N,Y,Y,2020,1,21,N
1630219,Skylar,Mays,Skylar Mays,1997-09-05T00:00:00,Louisiana State,USA,Louisiana State/USA,6-3,205,3,4,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,skylar_mays,2020.0,2023.0,Y,Y,Y,2020,2,50,N
1630540,Miles,McBride,Miles McBride,2000-09-08T00:00:00,West Virginia,USA,West Virginia/USA,6-1,195,2,2,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,miles_mcbride,2021.0,2023.0,Y,Y,Y,2021,2,36,N
203468,CJ,McCollum,CJ McCollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190,10,3,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,cj_mccollum,2013.0,2023.0,Y,Y,Y,2013,1,10,N
204456,T.J.,McConnell,T.J. McConnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-1,190,8,9,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,t.j._mcconnell,2015.0,2023.0,N,Y,Y,2015,0,,N
1630183,Jaden,McDaniels,Jaden McDaniels,2000-09-29T00:00:00,Washington,USA,Washington/USA,6-9,185,3,3,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaden_mcdaniels,2020.0,2023.0,N,Y,Y,2020,1,28,N
1629667,Jalen,McDaniels,Jalen McDaniels,1998-01-31T00:00:00,San Diego State,USA,San Diego State/USA,6-9,190,4,2,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jalen_mcdaniels,2019.0,2023.0,Y,Y,Y,2019,2,52,N
203926,Doug,McDermott,Doug McDermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-6,225,9,17,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,doug_mcdermott,2014.0,2023.0,N,Y,Y,2014,1,11,N
201580,JaVale,McGee,JaVale McGee,1988-01-19T00:00:00,Nevada,USA,Nevada/USA,7-0,270,15,00,Center-Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,javale_mcgee,2008.0,2023.0,N,Y,Y,2008,1,18,N
1631121,Bryce,McGowens,Bryce McGowens,2002-11-08T00:00:00,Nebraska,USA,Nebraska/USA,6-6,175,1,7,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,bryce_mcgowens,2022.0,2023.0,Y,Y,Y,2022,2,40,N
1629162,Jordan,McLaughlin,Jordan McLaughlin,1996-04-09T00:00:00,Southern California,USA,Southern California/USA,6-0,185,4,6,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jordan_mclaughlin,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629001,De'Anthony,Melton,De'Anthony Melton,1998-05-28T00:00:00,Southern California,USA,Southern California/USA,6-3,200,5,8,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,deanthony_melton,2018.0,2023.0,Y,Y,Y,2018,2,46,N
1630241,Sam,Merrill,Sam Merrill,1996-05-15T00:00:00,Utah State,USA,Utah State/USA,6-4,205,3,5,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,sam_merrill,2020.0,2023.0,Y,Y,Y,2020,2,60,N
1629002,Chimezie,Metu,Chimezie Metu,1997-03-22T00:00:00,Southern California,USA,Southern California/USA,6-10,225,5,4,Forward-Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,chimezie_metu,2018.0,2023.0,Y,Y,Y,2018,2,49,N
203995,Vasilije,Micic,Vasilije Micic,1994-01-13T00:00:00,Serbia,Serbia,Serbia/Serbia,6-3,188,0,29,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,vasilije_micic,2023.0,2023.0,N,Y,Y,2014,2,52,N
203114,Khris,Middleton,Khris Middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,6-7,222,11,22,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,khris_middleton,2012.0,2023.0,Y,Y,Y,2012,2,39,N
1641706,Brandon,Miller,Brandon Miller,2002-11-22T00:00:00,Alabama,USA,Alabama/USA,6-7,200,0,24,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,brandon_miller,2023.0,2023.0,N,Y,Y,2023,1,2,N
1641757,Jordan,Miller,Jordan Miller,2000-01-23T00:00:00,Miami,USA,Miami/USA,6-5,194,0,11,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,jordan_miller,2023.0,2023.0,Y,Y,Y,2023,2,48,N
1631159,Leonard,Miller,Leonard Miller,2003-11-26T00:00:00,NBA G League Ignite,Canada,NBA G League Ignite/Canada,6-10,210,0,33,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,leonard_miller,2022.0,2023.0,Y,Y,Y,2023,2,33,N
201988,Patty,Mills,Patty Mills,1988-08-11T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-2,180,14,8,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,patty_mills,2009.0,2023.0,Y,Y,Y,2009,2,55,N
1629003,Shake,Milton,Shake Milton,1996-09-26T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-5,205,5,18,Guard-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,shake_milton,2018.0,2023.0,Y,Y,Y,2018,2,54,N
1631303,Justin,Minaya,Justin Minaya,1999-03-26T00:00:00,Providence,USA,Providence/USA,6-5,205,1,24,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,justin_minaya,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631169,Josh,Minott,Josh Minott,2002-11-25T00:00:00,Memphis,USA,Memphis/USA,6-8,205,1,8,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,josh_minott,2022.0,2023.0,Y,Y,Y,2022,2,45,N
1630558,Davion,Mitchell,Davion Mitchell,1998-09-05T00:00:00,Baylor,USA,Baylor/USA,6-0,202,2,15,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,davion_mitchell,2021.0,2023.0,N,Y,Y,2021,1,9,N
1628378,Donovan,Mitchell,Donovan Mitchell,1996-09-07T00:00:00,Louisville,USA,Louisville/USA,6-3,215,6,45,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,donovan_mitchell,2017.0,2023.0,N,Y,Y,2017,1,13,N
1630596,Evan,Mobley,Evan Mobley,2001-06-18T00:00:00,Southern California,USA,Southern California/USA,6-11,215,2,4,Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,evan_mobley,2021.0,2023.0,N,Y,Y,2021,1,3,N
1630600,Isaiah,Mobley,Isaiah Mobley,1999-09-24T00:00:00,Southern California,USA,Southern California/USA,6-8,238,1,15,Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,isaiah_mobley,2022.0,2023.0,Y,Y,Y,2022,2,49,N
1628370,Malik,Monk,Malik Monk,1998-02-04T00:00:00,Kentucky,USA,Kentucky/USA,6-3,200,6,0,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,malik_monk,2017.0,2023.0,Y,Y,Y,2017,1,11,N
1630541,Moses,Moody,Moses Moody,2002-05-31T00:00:00,Arkansas,USA,Arkansas/USA,6-5,211,2,4,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,moses_moody,2021.0,2023.0,Y,Y,Y,2021,1,14,N
1631111,Wendell,Moore Jr.,Wendell Moore Jr.,2001-09-18T00:00:00,Duke,USA,Duke/USA,6-5,215,1,7,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,wendell_moore,2022.0,2023.0,Y,Y,Y,2022,1,26,N
1629630,Ja,Morant,Ja Morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,6-2,174,4,12,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019.0,2023.0,N,Y,Y,2019,1,2,N
202693,Markieff,Morris,Markieff Morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-9,245,12,88,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,markieff_morris,2011.0,2023.0,N,Y,Y,2011,1,13,N
1628420,Monte,Morris,Monte Morris,1995-06-27T00:00:00,Iowa State,USA,Iowa State/USA,6-2,183,6,5,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,monte_morris,2017.0,2023.0,Y,Y,Y,2017,2,51,N
202694,Marcus,Morris Sr.,Marcus Morris Sr.,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-8,218,12,5,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,marcus_morris,2011.0,2023.0,Y,Y,Y,2011,1,14,N
1630530,Trey,Murphy III,Trey Murphy III,2000-06-18T00:00:00,Virginia,USA,Virginia/USA,6-8,206,2,25,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,trey_murphy_iii,2021.0,2023.0,Y,Y,Y,2021,1,17,N
1627749,Dejounte,Murray,Dejounte Murray,1996-09-19T00:00:00,Washington,USA,Washington/USA,6-5,180,6,5,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,dejounte_murray,2016.0,2023.0,Y,Y,Y,2016,1,29,N
1627750,Jamal,Murray,Jamal Murray,1997-02-23T00:00:00,Kentucky,Canada,Kentucky/Canada,6-4,215,6,27,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,jamal_murray,2016.0,2023.0,N,Y,Y,2016,1,7,N
1631099,Keegan,Murray,Keegan Murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,225,1,13,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,keegan_murray,2022.0,2023.0,N,Y,Y,2022,1,4,N
1631200,Kris,Murray,Kris Murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,210,0,8,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,kris_murray,2023.0,2023.0,Y,Y,Y,2023,1,23,N
203488,Mike,Muscala,Mike Muscala,1991-07-01T00:00:00,Bucknell,USA,Bucknell/USA,6-10,240,10,41,Forward-Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,mike_muscala,2013.0,2023.0,Y,Y,Y,2013,2,44,N
1629004,Svi,Mykhailiuk,Svi Mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205,5,50,Guard-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,sviatoslav_mykhailiuk,2018.0,2023.0,Y,Y,Y,2018,2,47,N
1626204,Larry,Nance Jr.,Larry Nance Jr.,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,6-8,245,8,22,Forward-Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,larry_nance_jr,2015.0,2023.0,N,Y,Y,2015,1,27,N
1629614,Andrew,Nembhard,Andrew Nembhard,2000-01-16T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-4,191,1,2,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,andrew_nembhard,2022.0,2023.0,N,Y,Y,2022,2,31,N
1630174,Aaron,Nesmith,Aaron Nesmith,1999-10-16T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-6,215,3,23,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,aaron_nesmith,2020.0,2023.0,Y,Y,Y,2020,1,14,N
1627777,Georges,Niang,Georges Niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-7,230,7,20,Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,georges_niang,2016.0,2023.0,Y,Y,Y,2016,2,50,N
1630227,Daishen,Nix,Daishen Nix,2002-02-13T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-3,226,2,12,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,daishen_nix,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630192,Zeke,Nnaji,Zeke Nnaji,2001-01-09T00:00:00,Arizona,USA,Arizona/USA,6-9,240,3,22,Forward-Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,zeke_nnaji,2020.0,2023.0,N,Y,Y,2020,1,22,N
1641936,Miles,Norris,Miles Norris,2000-04-15T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,,,0,,,Inactive,Y,0,,,,,miles_norris,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1641806,Markquis,Nowell,Markquis Nowell,1999-12-25T00:00:00,Kansas State,USA,Kansas State/USA,5-7,160,0,24,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,markquis_nowell,2023.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628373,Frank,Ntilikina,Frank Ntilikina,1998-07-28T00:00:00,Strasbourg IG,France,Strasbourg IG/France,6-4,200,6,44,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,frank_ntilikina,2017.0,2023.0,N,Y,Y,2017,1,8,N
203994,Jusuf,Nurkic,Jusuf Nurkic,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,7-0,290,9,20,Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,jusuf_nurkic,2014.0,2023.0,N,Y,Y,2014,1,16,N
1629670,Jordan,Nwora,Jordan Nwora,1998-09-09T00:00:00,Louisville,USA,Louisville/USA,6-8,225,3,13,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jordan_nwora,2020.0,2023.0,Y,Y,Y,2020,2,45,N
1626220,Royce,O'Neale,Royce O'Neale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-6,226,6,00,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,royce_o'neale,2017.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629643,Chuma,Okeke,Chuma Okeke,1998-08-18T00:00:00,Auburn,USA,Auburn/USA,6-7,229,3,3,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,chuma_okeke,2020.0,2023.0,Y,Y,Y,2019,1,16,N
1629006,Josh,Okogie,Josh Okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213,5,2,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,josh_okogie,2018.0,2023.0,N,Y,Y,2018,1,20,N
1630168,Onyeka,Okongwu,Onyeka Okongwu,2000-12-11T00:00:00,Southern California,USA,Southern California/USA,6-10,240,3,17,Forward-Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,onyeka_okongwu,2020.0,2023.0,Y,Y,Y,2020,1,6,N
1630171,Isaac,Okoro,Isaac Okoro,2001-01-26T00:00:00,Auburn,USA,Auburn/USA,6-5,225,3,35,Forward-Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,isaac_okoro,2020.0,2023.0,N,Y,Y,2020,1,5,N
203506,Victor,Oladipo,Victor Oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,6-3,213,10,3,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,victor_oladipo,2013.0,2023.0,N,Y,Y,2013,1,2,N
203482,Kelly,Olynyk,Kelly Olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240,10,41,Forward-Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,kelly_olynyk,2013.0,2023.0,N,Y,Y,2013,1,13,N
1630647,Eugene,Omoruyi,Eugene Omoruyi,1997-02-14T00:00:00,Oregon,Nigeria,Oregon/Nigeria,6-6,235,2,97,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,eugene_omoruyi,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1626224,Cedi,Osman,Cedi Osman,1995-04-08T00:00:00,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-7,230,6,16,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,cedi_osman,2017.0,2023.0,Y,Y,Y,2015,2,31,N
1626162,Kelly,Oubre Jr.,Kelly Oubre Jr.,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-7,203,8,9,Forward-Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kelly_oubre_jr,2015.0,2023.0,N,Y,Y,2015,1,15,N
101108,Chris,Paul,Chris Paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,18,3,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,chris_paul,2005.0,2023.0,N,Y,Y,2005,1,4,Y
1626166,Cameron,Payne,Cameron Payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,6-3,183,8,15,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,cameron_payne,2015.0,2023.0,Y,Y,Y,2015,1,14,N
1627780,Gary,Payton II,Gary Payton II,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,6-2,195,7,0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gary_payton_ii,2016.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630196,Filip,Petrusev,Filip Petrusev,2000-04-15T00:00:00,Gonzaga,Serbia,Gonzaga/Serbia,6-11,225,0,,Center,Inactive,Y,0,,,,,filip_petrusev,2023.0,2023.0,Y,Y,Y,2021,2,50,N
1641763,Julian,Phillips,Julian Phillips,2003-11-05T00:00:00,Tennessee,USA,Tennessee/USA,6-8,198,0,15,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,julian_phillips,2023.0,2023.0,Y,Y,Y,2023,2,35,N
1629618,Jalen,Pickett,Jalen Pickett,1999-10-22T00:00:00,Penn State,USA,Penn State/USA,6-2,202,0,24,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,jalen_pickett,2023.0,2023.0,Y,Y,Y,2023,2,32,N
203486,Mason,Plumlee,Mason Plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,6-10,254,10,44,Forward-Center,Active,Y,1610612746,Clippers,LAC,clippers,LA,mason_plumlee,2013.0,2023.0,Y,Y,Y,2013,1,22,N
1641764,Brandin,Podziemski,Brandin Podziemski,2003-02-25T00:00:00,Santa Clara,USA,Santa Clara/USA,6-4,205,0,2,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,brandon_podziemski,2023.0,2023.0,Y,Y,Y,2023,1,19,N
1627751,Jakob,Poeltl,Jakob Poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-0,260,7,19,Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jakob_poeltl,2016.0,2023.0,Y,Y,Y,2016,1,9,N
1630197,Aleksej,Pokusevski,Aleksej Pokusevski,2001-12-26T00:00:00,Olympiacos,Serbia,Olympiacos/Serbia,7-0,210,3,17,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,aleksej_pokusevski,2020.0,2023.0,Y,Y,Y,2020,1,17,N
1629673,Jordan,Poole,Jordan Poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194,4,13,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,jordan_poole,2019.0,2023.0,Y,Y,Y,2019,1,28,N
1641854,Craig,Porter Jr.,Craig Porter Jr.,2000-02-26T00:00:00,Wichita State,USA,Wichita State/USA,6-1,180,0,9,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,craig_porter,2023.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629008,Michael,Porter Jr.,Michael Porter Jr.,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,6-10,218,4,1,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,michael_porter_jr,2018.0,2023.0,N,Y,Y,2018,1,14,N
203490,Otto,Porter Jr.,Otto Porter Jr.,1993-06-03T00:00:00,Georgetown,USA,Georgetown/USA,6-8,230,10,32,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,otto_porter_jr,2013.0,2023.0,N,Y,Y,2013,1,3,N
1626171,Bobby,Portis,Bobby Portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-10,250,8,9,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,bobby_portis,2015.0,2023.0,Y,Y,Y,2015,1,22,N
204001,Kristaps,Porzingis,Kristaps Porzingis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-2,240,7,8,Forward-Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,kristaps_porzingis,2015.0,2023.0,N,Y,Y,2015,1,4,N
1630695,Micah,Potter,Micah Potter,1998-04-06T00:00:00,Wisconsin,USA,Wisconsin/USA,6-9,248,2,25,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,micah_potter,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203939,Dwight,Powell,Dwight Powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240,9,7,Forward-Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014.0,2023.0,Y,Y,Y,2014,2,45,N
1626181,Norman,Powell,Norman Powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-4,215,8,24,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,norman_powell,2015.0,2023.0,Y,Y,Y,2015,2,46,N
1630563,Joshua,Primo,Joshua Primo,2002-12-24T00:00:00,Alabama,Canada,Alabama/Canada,6-4,189,2,12,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,joshua_primo,2021.0,2023.0,Y,Y,Y,2021,1,12,N
1627752,Taurean,Prince,Taurean Prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-6,218,7,12,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,taurean_prince,2016.0,2023.0,Y,Y,Y,2016,1,12,N
1630202,Payton,Pritchard,Payton Pritchard,1998-01-28T00:00:00,Oregon,USA,Oregon/USA,6-1,195,3,11,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,payton_pritchard,2020.0,2023.0,N,Y,Y,2020,1,26,N
1641765,Olivier-Maxence,Prosper,Olivier-Maxence Prosper,2002-07-03T00:00:00,Marquette,Canada,Marquette/Canada,6-7,230,0,18,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,olivier-maxence_prosper,2023.0,2023.0,Y,Y,Y,2023,1,24,N
1630243,Trevelin,Queen,Trevelin Queen,1997-02-25T00:00:00,New Mexico State,USA,New Mexico State/USA,6-5,190,2,12,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,trevelin_queen,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629674,Neemias,Queta,Neemias Queta,1999-07-13T00:00:00,Utah State,Portugal,Utah State/Portugal,7-0,248,2,88,Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,neemias_queta,2021.0,2023.0,Y,Y,Y,2021,2,39,N
1630193,Immanuel,Quickley,Immanuel Quickley,1999-06-17T00:00:00,Kentucky,USA,Kentucky/USA,6-2,190,3,5,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,immanuel_quickley,2020.0,2023.0,N,Y,Y,2020,1,25,N
1631311,Lester,Quinones,Lester Quinones,2000-11-16T00:00:00,Memphis,USA,Memphis/USA,6-4,208,1,25,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,lester_quinones,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203944,Julius,Randle,Julius Randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-8,250,9,30,Forward-Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,julius_randle,2014.0,2023.0,N,Y,Y,2014,1,7,N
1641871,Duop,Reath,Duop Reath,1996-06-26T00:00:00,Louisiana State,South Sudan,Louisiana State/South Sudan,6-9,245,0,26,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,duop_reath,2023.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630559,Austin,Reaves,Austin Reaves,1998-05-29T00:00:00,Oklahoma,USA,Oklahoma/USA,6-5,197,2,15,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,austin_reaves,2021.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629629,Cam,Reddish,Cam Reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-7,217,4,5,Forward-Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,cameron_reddish,2019.0,2023.0,N,Y,Y,2019,1,10,N
1630194,Paul,Reed,Paul Reed,1999-06-14T00:00:00,DePaul,USA,DePaul/USA,6-9,210,3,44,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,paul_reed,2020.0,2023.0,Y,Y,Y,2020,2,58,N
1629675,Naz,Reid,Naz Reid,1999-08-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,264,4,11,Center-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,naz_reid,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631197,Jared,Rhoden,Jared Rhoden,1999-08-27T00:00:00,Seton Hall,USA,Seton Hall/USA,6-5,210,1,8,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,jared_rhoden,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641811,Sir'Jabari,Rice,Sir'Jabari Rice,1998-12-28T00:00:00,Texas,USA,Texas/USA,,,0,,,Inactive,Y,0,,,,,sirjabari_rice,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
1630208,Nick,Richards,Nick Richards,1997-11-29T00:00:00,Kentucky,Jamaica,Kentucky/Jamaica,7-0,245,3,4,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,nick_richards,2020.0,2023.0,Y,Y,Y,2020,2,42,N
1626196,Josh,Richardson,Josh Richardson,1993-09-15T00:00:00,Tennessee,USA,Tennessee/USA,6-5,200,8,0,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,josh_richardson,2015.0,2023.0,Y,Y,Y,2015,2,40,N
