,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
246,202709,Cory,Joseph,Cory Joseph,"Joseph, Cory",C. Joseph,cory-joseph,1991-08-20T00:00:00,Texas,Canada,Texas/Canada,6-2,200,12,1,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,cory_joseph,2011.0,2023.0,Y,Y,Y,2011,1,29,N
247,1631107,Nikola,Jovic,Nikola Jovic,"Jovic, Nikola",N. Jovic,nikola-jovic,2003-06-09T00:00:00,Mega Basket,Serbia,Mega Basket/Serbia,6-10,205,1,5,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,nikola_jovic,2022.0,2023.0,Y,Y,Y,2022,1,27,N
248,1630548,Johnny,Juzang,Johnny Juzang,"Juzang, Johnny",J. Juzang,johnny-juzang,2001-03-17T00:00:00,UCLA,USA,UCLA/USA,6-5,209,1,33,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,johnny_juzang,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
249,1628379,Luke,Kennard,Luke Kennard,"Kennard, Luke",L. Kennard,luke-kennard,1996-06-24T00:00:00,Duke,USA,Duke/USA,6-5,206,6,10,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,luke_kennard,2017.0,2023.0,Y,Y,Y,2017,1,12,N
250,1631117,Walker,Kessler,Walker Kessler,"Kessler, Walker",W. Kessler,walker-kessler,2001-07-26T00:00:00,Auburn,USA,Auburn/USA,7-0,245,1,24,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,walker_kessler,2022.0,2023.0,N,Y,Y,2022,1,22,N
251,1630296,Braxton,Key,Braxton Key,"Key, Braxton",B. Key,braxton-key,1997-02-14T00:00:00,Virginia,USA,Virginia/USA,6-8,225,2,11,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,braxton_key,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
252,1630557,Corey,Kispert,Corey Kispert,"Kispert, Corey",C. Kispert,corey-kispert,1999-03-03T00:00:00,Gonzaga,USA,Gonzaga/USA,6-6,224,2,24,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,corey_kispert,2021.0,2023.0,N,Y,Y,2021,1,15,N
253,1628467,Maxi,Kleber,Maxi Kleber,"Kleber, Maxi",M. Kleber,maxi-kleber,1992-01-29T00:00:00,Bayern Munich,Germany,Bayern Munich/Germany,6-10,240,6,42,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,maxi_kleber,2017.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
254,1630233,Nathan,Knight,Nathan Knight,"Knight, Nathan",N. Knight,nathan-knight,1997-09-20T00:00:00,William & Mary,USA,William & Mary/USA,6-8,253,4,13,Forward-Center,Inactive,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,nathan_knight,2020.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
255,1628995,Kevin,Knox II,Kevin Knox II,"Knox II, Kevin",K. Knox II,kevin-knox-ii,1999-08-11T00:00:00,Kentucky,USA,Kentucky/USA,6-7,215,5,24,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,kevin_knox,2018.0,2023.0,N,Y,Y,2018,1,9,N
256,1631132,Christian,Koloko,Christian Koloko,"Koloko, Christian",C. Koloko,christian-koloko,2000-06-20T00:00:00,Arizona,Cameroon,Arizona/Cameroon,7-0,230,2,35,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,christian_koloko,2022.0,2022.0,Y,Y,Y,2022,2,33,N
257,1629723,John,Konchar,John Konchar,"Konchar, John",J. Konchar,john-konchar,1996-03-22T00:00:00,Indiana-Purdue Fort Wayne,USA,Indiana-Purdue Fort Wayne/USA,6-5,210,4,46,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,john_konchar,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
258,1627788,Furkan,Korkmaz,Furkan Korkmaz,"Korkmaz, Furkan",F. Korkmaz,furkan-korkmaz,1997-07-24T00:00:00,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-7,202,6,30,Guard-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,furkan_korkmaz,2017.0,2023.0,Y,Y,Y,2016,1,26,N
259,1628436,Luke,Kornet,Luke Kornet,"Kornet, Luke",L. Kornet,luke-kornet,1995-07-15T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-1,250,6,40,Center-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,luke_kornet,2017.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
260,1630228,Jonathan,Kuminga,Jonathan Kuminga,"Kuminga, Jonathan",J. Kuminga,jonathan-kuminga,2002-10-06T00:00:00,NBA G League Ignite,DRC,NBA G League Ignite/DRC,6-7,225,2,00,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,jonathan_kuminga,2021.0,2023.0,Y,Y,Y,2021,1,7,N
261,1628398,Kyle,Kuzma,Kyle Kuzma,"Kuzma, Kyle",K. Kuzma,kyle-kuzma,1995-07-24T00:00:00,Utah,USA,Utah/USA,6-9,221,6,33,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,kyle_kuzma,2017.0,2023.0,N,Y,Y,2017,1,27,N
262,1631222,Jake,LaRavia,Jake LaRavia,"LaRavia, Jake",J. LaRavia,jake-laravia,2001-11-03T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,235,1,3,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,jake_laravia,2022.0,2023.0,Y,Y,Y,2022,1,19,N
263,203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,zach-lavine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,6-5,200,9,8,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,zach_lavine,2014.0,2023.0,N,Y,Y,2014,1,13,N
264,1629111,Jock,Landale,Jock Landale,"Landale, Jock",J. Landale,jock-landale,1995-10-25T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-11,255,2,2,Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jock_landale,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
265,1630639,A.J.,Lawson,A.J. Lawson,"Lawson, A.J.",A. Lawson,aj-lawson,2000-07-15T00:00:00,South Carolina,Canada,South Carolina/Canada,6-6,179,1,9,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,aj_lawson,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
266,1627747,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,caris-levert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,6-6,205,7,3,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,caris_levert,2016.0,2023.0,N,Y,Y,2016,1,20,N
267,1627814,Damion,Lee,Damion Lee,"Lee, Damion",D. Lee,damion-lee,1992-10-21T00:00:00,Drexel,USA,Drexel/USA,6-6,210,6,10,Guard-Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,damion_lee,2017.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
268,1630240,Saben,Lee,Saben Lee,"Lee, Saben",S. Lee,saben-lee,1999-06-23T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-2,183,3,38,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,saban_lee,2020.0,2023.0,Y,Y,Y,2020,2,38,N
269,203458,Alex,Len,Alex Len,"Len, Alex",A. Len,alex-len,1993-06-16T00:00:00,Maryland,Ukraine,Maryland/Ukraine,7-0,250,10,25,Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,alex_len,2013.0,2023.0,N,Y,Y,2013,1,5,N
270,202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,kawhi-leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,6-7,225,11,2,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,kawhi_leonard,2011.0,2023.0,N,Y,Y,2011,1,15,Y
271,1631171,Justin,Lewis,Justin Lewis,"Lewis, Justin",J. Lewis,justin-lewis,2002-04-12T00:00:00,Marquette,USA,Marquette/USA,6-7,245,1,34,Forward,Inactive,Y,1610612741,Bulls,CHI,bulls,Chicago,justin_lewis,2022.0,2022.0,Y,N,Y,Undrafted,Undrafted,Undrafted,N
272,1641721,Maxwell,Lewis,Maxwell Lewis,"Lewis, Maxwell",M. Lewis,maxwell-lewis,2002-07-27T00:00:00,Pepperdine,USA,Pepperdine/USA,6-7,195,0,21,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,maxwell_lewis,2023.0,2023.0,Y,Y,Y,2023,2,40,N
273,1630184,Kira,Lewis Jr.,Kira Lewis Jr.,"Lewis Jr., Kira",K. Lewis Jr.,kira-lewis-jr,2001-04-06T00:00:00,Alabama,USA,Alabama/USA,6-1,170,3,3,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,kira_lewis_jr,2020.0,2023.0,Y,Y,Y,2020,1,13,N
274,1630604,E.J.,Liddell,E.J. Liddell,"Liddell, E.J.",E. Liddell,ej-liddell,2000-12-18T00:00:00,Ohio State,USA,Ohio State/USA,6-6,240,0,32,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,ej_liddell,2022.0,2023.0,Y,Y,Y,2022,2,41,N
275,203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,damian-lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,6-2,195,11,0,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,damian_lillard,2012.0,2023.0,N,Y,Y,2012,1,6,Y
276,1629642,Nassir,Little,Nassir Little,"Little, Nassir",N. Little,nassir-little,2000-02-11T00:00:00,North Carolina,USA,North Carolina/USA,6-6,220,4,25,Forward-Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,nassir_little,2019.0,2023.0,N,Y,Y,2019,1,25,N
277,1641726,Dereck,Lively II,Dereck Lively II,"Lively II, Dereck",D. Lively II,dereck-lively-ii,2004-02-12T00:00:00,Duke,USA,Duke/USA,7-1,230,0,2,Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dereck_lively_ii,2023.0,2023.0,N,Y,Y,2023,1,12,N
278,1630587,Isaiah,Livers,Isaiah Livers,"Livers, Isaiah",I. Livers,isaiah-livers,1998-07-28T00:00:00,Michigan,USA,Michigan/USA,6-6,232,2,12,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,isaiah_livers,2021.0,2023.0,Y,Y,Y,2021,2,42,N
279,1641753,Chris,Livingston,Chris Livingston,"Livingston, Chris",C. Livingston,chris-livingston,2003-10-15T00:00:00,Kentucky,USA,Kentucky/USA,6-6,220,0,7,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,chris_livingston,2023.0,2023.0,Y,Y,Y,2023,2,58,N
280,1631254,Kenneth,Lofton Jr.,Kenneth Lofton Jr.,"Lofton Jr., Kenneth",K. Lofton Jr.,kenneth-lofton-jr,2002-08-14T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-6,275,1,35,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kenneth_lofton_jr,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
281,1626172,Kevon,Looney,Kevon Looney,"Looney, Kevon",K. Looney,kevon-looney,1996-02-06T00:00:00,UCLA,USA,UCLA/USA,6-9,222,8,5,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,kevon_looney,2015.0,2023.0,Y,Y,Y,2015,1,30,N
282,201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,brook-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,282,15,11,Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,brook_lopez,2008.0,2023.0,N,Y,Y,2008,1,10,N
283,201577,Robin,Lopez,Robin Lopez,"Lopez, Robin",R. Lopez,robin-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,281,15,42,Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,robin_lopez,2008.0,2023.0,N,Y,Y,2008,1,15,N
284,201567,Kevin,Love,Kevin Love,"Love, Kevin",K. Love,kevin-love,1988-09-07T00:00:00,UCLA,USA,UCLA/USA,6-8,251,15,42,Forward-Center,Active,Y,1610612748,Heat,MIA,heat,Miami,kevin_love,2008.0,2023.0,N,Y,Y,2008,1,5,N
285,200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,kyle-lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196,17,,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,kyle_lowry,2006.0,2023.0,N,Y,Y,2006,1,24,N
286,1641754,Seth,Lundy,Seth Lundy,"Lundy, Seth",S. Lundy,seth-lundy,2000-04-02T00:00:00,Penn State,USA,Penn State/USA,6-4,220,0,3,Guard-Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,seth_lundy,2023.0,2023.0,Y,Y,Y,2023,2,46,N
287,1626168,Trey,Lyles,Trey Lyles,"Lyles, Trey",T. Lyles,trey-lyles,1995-11-05T00:00:00,Kentucky,Canada,Kentucky/Canada,6-9,234,8,41,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,trey_lyles,2015.0,2023.0,N,Y,Y,2015,1,12,N
288,1630177,Theo,Maledon,Theo Maledon,"Maledon, Theo",T. Maledon,theo-maledon,2001-06-12T00:00:00,Asvel,France,Asvel/France,6-4,175,3,9,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,theo_maledon,2020.0,2023.0,Y,Y,Y,2020,2,34,N
289,1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,"Mamukelashvili, Sandro",S. Mamukelashvili,sandro-mamukelashvili,1999-05-23T00:00:00,Seton Hall,Georgia,Seton Hall/Georgia,6-9,240,2,54,Forward-Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,sandro_mamukelashvili,2021.0,2023.0,Y,Y,Y,2021,2,54,N
290,1629611,Terance,Mann,Terance Mann,"Mann, Terance",T. Mann,terance-mann,1996-10-18T00:00:00,Florida State,USA,Florida State/USA,6-5,215,4,14,Guard-Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,terance_mann,2019.0,2023.0,Y,Y,Y,2019,2,48,N
291,1630544,Tre,Mann,Tre Mann,"Mann, Tre",T. Mann,tre-mann,2001-02-03T00:00:00,Florida,USA,Florida/USA,6-3,178,2,23,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,tre_mann,2021.0,2023.0,Y,Y,Y,2021,1,18,N
292,1626246,Boban,Marjanovic,Boban Marjanovic,"Marjanovic, Boban",B. Marjanovic,boban-marjanovic,1988-08-15T00:00:00,Crvena zvezda,Serbia,Crvena zvezda/Serbia,7-4,290,8,51,Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,boban_marjanovic,2015.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
293,1628374,Lauri,Markkanen,Lauri Markkanen,"Markkanen, Lauri",L. Markkanen,lauri-markkanen,1997-05-22T00:00:00,Arizona,Finland,Arizona/Finland,7-0,240,6,23,Forward-Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,lauri_markkanen,2017.0,2023.0,N,Y,Y,2017,1,7,N
294,1630230,Naji,Marshall,Naji Marshall,"Marshall, Naji",N. Marshall,naji-marshall,1998-01-24T00:00:00,Xavier,USA,Xavier/USA,6-6,220,3,8,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,naji_marshall,2020.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
295,1628997,Caleb,Martin,Caleb Martin,"Martin, Caleb",C. Martin,caleb-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-5,205,4,16,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,caleb_martin,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
296,1628998,Cody,Martin,Cody Martin,"Martin, Cody",C. Martin,cody-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-6,205,4,11,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,cody_martin,2019.0,2023.0,Y,Y,Y,2019,2,36,N
297,1630231,KJ,Martin,KJ Martin,"Martin, KJ",K. Martin,kj-martin,2001-01-06T00:00:00,IMG Academy (FL),USA,IMG Academy (FL)/USA,6-6,215,3,1,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kenyon_martin_jr,2020.0,2023.0,Y,Y,Y,2020,2,52,N
298,1629726,Garrison,Mathews,Garrison Mathews,"Mathews, Garrison",G. Mathews,garrison-mathews,1996-10-24T00:00:00,Lipscomb,USA,Lipscomb/USA,6-6,215,4,25,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,garrison_mathews,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
299,1631097,Bennedict,Mathurin,Bennedict Mathurin,"Mathurin, Bennedict",B. Mathurin,bennedict-mathurin,2002-06-19T00:00:00,Arizona,Canada,Arizona/Canada,6-5,210,1,00,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,bennedict_mathurin,2022.0,2023.0,N,Y,Y,2022,1,6,N
300,202083,Wesley,Matthews,Wesley Matthews,"Matthews, Wesley",W. Matthews,wesley-matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,6-5,220,14,32,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,wesley_matthews,2009.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
301,1630178,Tyrese,Maxey,Tyrese Maxey,"Maxey, Tyrese",T. Maxey,tyrese-maxey,2000-11-04T00:00:00,Kentucky,USA,Kentucky/USA,6-2,200,3,0,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tyrese_maxey,2020.0,2023.0,N,Y,Y,2020,1,21,N
302,1630219,Skylar,Mays,Skylar Mays,"Mays, Skylar",S. Mays,skylar-mays,1997-09-05T00:00:00,Louisiana State,USA,Louisiana State/USA,6-3,205,3,4,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,skylar_mays,2020.0,2023.0,Y,Y,Y,2020,2,50,N
303,1630540,Miles,McBride,Miles McBride,"McBride, Miles",M. McBride,miles-mcbride,2000-09-08T00:00:00,West Virginia,USA,West Virginia/USA,6-1,195,2,2,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,miles_mcbride,2021.0,2023.0,Y,Y,Y,2021,2,36,N
304,203468,CJ,McCollum,CJ McCollum,"McCollum, CJ",C. McCollum,cj-mccollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190,10,3,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,cj_mccollum,2013.0,2023.0,Y,Y,Y,2013,1,10,N
305,204456,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,tj-mcconnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-1,190,8,9,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,t.j._mcconnell,2015.0,2023.0,N,Y,Y,2015,0,,N
306,1630183,Jaden,McDaniels,Jaden McDaniels,"McDaniels, Jaden",J. McDaniels,jaden-mcdaniels,2000-09-29T00:00:00,Washington,USA,Washington/USA,6-9,185,3,3,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaden_mcdaniels,2020.0,2023.0,N,Y,Y,2020,1,28,N
307,1629667,Jalen,McDaniels,Jalen McDaniels,"McDaniels, Jalen",J. McDaniels,jalen-mcdaniels,1998-01-31T00:00:00,San Diego State,USA,San Diego State/USA,6-9,190,4,2,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jalen_mcdaniels,2019.0,2023.0,Y,Y,Y,2019,2,52,N
308,203926,Doug,McDermott,Doug McDermott,"McDermott, Doug",D. McDermott,doug-mcdermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-6,225,9,17,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,doug_mcdermott,2014.0,2023.0,N,Y,Y,2014,1,11,N
309,201580,JaVale,McGee,JaVale McGee,"McGee, JaVale",J. McGee,javale-mcgee,1988-01-19T00:00:00,Nevada,USA,Nevada/USA,7-0,270,15,00,Center-Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,javale_mcgee,2008.0,2023.0,N,Y,Y,2008,1,18,N
310,1631121,Bryce,McGowens,Bryce McGowens,"McGowens, Bryce",B. McGowens,bryce-mcgowens,2002-11-08T00:00:00,Nebraska,USA,Nebraska/USA,6-6,175,1,7,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,bryce_mcgowens,2022.0,2023.0,Y,Y,Y,2022,2,40,N
311,1629162,Jordan,McLaughlin,Jordan McLaughlin,"McLaughlin, Jordan",J. McLaughlin,jordan-mclaughlin,1996-04-09T00:00:00,Southern California,USA,Southern California/USA,6-0,185,4,6,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jordan_mclaughlin,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
312,1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,deanthony-melton,1998-05-28T00:00:00,Southern California,USA,Southern California/USA,6-3,200,5,8,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,deanthony_melton,2018.0,2023.0,Y,Y,Y,2018,2,46,N
313,1630241,Sam,Merrill,Sam Merrill,"Merrill, Sam",S. Merrill,sam-merrill,1996-05-15T00:00:00,Utah State,USA,Utah State/USA,6-4,205,3,5,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,sam_merrill,2020.0,2023.0,Y,Y,Y,2020,2,60,N
314,1629002,Chimezie,Metu,Chimezie Metu,"Metu, Chimezie",C. Metu,chimezie-metu,1997-03-22T00:00:00,Southern California,USA,Southern California/USA,6-10,225,5,4,Forward-Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,chimezie_metu,2018.0,2023.0,Y,Y,Y,2018,2,49,N
315,203995,Vasilije,Micic,Vasilije Micic,"Micic, Vasilije",V. Micic,vasilije-micic,1994-01-13T00:00:00,Serbia,Serbia,Serbia/Serbia,6-3,188,0,29,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,vasilije_micic,2023.0,2023.0,N,Y,Y,2014,2,52,N
316,203114,Khris,Middleton,Khris Middleton,"Middleton, Khris",K. Middleton,khris-middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,6-7,222,11,22,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,khris_middleton,2012.0,2023.0,Y,Y,Y,2012,2,39,N
317,1641706,Brandon,Miller,Brandon Miller,"Miller, Brandon",B. Miller,brandon-miller,2002-11-22T00:00:00,Alabama,USA,Alabama/USA,6-7,200,0,24,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,brandon_miller,2023.0,2023.0,N,Y,Y,2023,1,2,N
318,1641757,Jordan,Miller,Jordan Miller,"Miller, Jordan",J. Miller,jordan-miller,2000-01-23T00:00:00,Miami,USA,Miami/USA,6-5,194,0,11,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,jordan_miller,2023.0,2023.0,Y,Y,Y,2023,2,48,N
319,1631159,Leonard,Miller,Leonard Miller,"Miller, Leonard",L. Miller,leonard-miller,2003-11-26T00:00:00,NBA G League Ignite,Canada,NBA G League Ignite/Canada,6-10,210,0,33,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,leonard_miller,2022.0,2023.0,Y,Y,Y,2023,2,33,N
320,201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,patty-mills,1988-08-11T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-2,180,14,8,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,patty_mills,2009.0,2023.0,Y,Y,Y,2009,2,55,N
321,1629003,Shake,Milton,Shake Milton,"Milton, Shake",S. Milton,shake-milton,1996-09-26T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-5,205,5,18,Guard-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,shake_milton,2018.0,2023.0,Y,Y,Y,2018,2,54,N
322,1631303,Justin,Minaya,Justin Minaya,"Minaya, Justin",J. Minaya,justin-minaya,1999-03-26T00:00:00,Providence,USA,Providence/USA,6-5,205,1,24,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,justin_minaya,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
323,1631169,Josh,Minott,Josh Minott,"Minott, Josh",J. Minott,josh-minott,2002-11-25T00:00:00,Memphis,USA,Memphis/USA,6-8,205,1,8,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,josh_minott,2022.0,2023.0,Y,Y,Y,2022,2,45,N
324,1630558,Davion,Mitchell,Davion Mitchell,"Mitchell, Davion",D. Mitchell,davion-mitchell,1998-09-05T00:00:00,Baylor,USA,Baylor/USA,6-0,202,2,15,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,davion_mitchell,2021.0,2023.0,N,Y,Y,2021,1,9,N
325,1628378,Donovan,Mitchell,Donovan Mitchell,"Mitchell, Donovan",D. Mitchell,donovan-mitchell,1996-09-07T00:00:00,Louisville,USA,Louisville/USA,6-3,215,6,45,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,donovan_mitchell,2017.0,2023.0,N,Y,Y,2017,1,13,N
326,1630596,Evan,Mobley,Evan Mobley,"Mobley, Evan",E. Mobley,evan-mobley,2001-06-18T00:00:00,Southern California,USA,Southern California/USA,6-11,215,2,4,Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,evan_mobley,2021.0,2023.0,N,Y,Y,2021,1,3,N
327,1630600,Isaiah,Mobley,Isaiah Mobley,"Mobley, Isaiah",I. Mobley,isaiah-mobley,1999-09-24T00:00:00,Southern California,USA,Southern California/USA,6-8,238,1,15,Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,isaiah_mobley,2022.0,2023.0,Y,Y,Y,2022,2,49,N
328,1628370,Malik,Monk,Malik Monk,"Monk, Malik",M. Monk,malik-monk,1998-02-04T00:00:00,Kentucky,USA,Kentucky/USA,6-3,200,6,0,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,malik_monk,2017.0,2023.0,Y,Y,Y,2017,1,11,N
